ID,Text,Colour,Position,Date,Pass_Ct,Rej_Ct
12195,马浩宇是我的谁都不准抢！,white,Top,"12/29/2016, 9:16:02 PM",7,0
1963,宋昊冉面对空门！一脚飞机！,white,Top,"12/29/2016, 6:57:42 PM",3,0
5411,R凡表白晓宇一百年！,white,Top,"12/29/2016, 7:42:37 PM",6,1
5667,陈大旺啊啊啊,blue,Top,"12/29/2016, 7:44:38 PM",7,0
9715,往上扔一波荧光棒,white,Top,"12/29/2016, 8:18:39 PM",8,0
3455,矣,green,Bottom,"12/29/2016, 7:16:53 PM",7,0
3937,菊易茗我男神，不要和我抢！❤❤❤,red,Bottom,"12/29/2016, 7:19:49 PM",7,1
8544,这个有点6啊,white,Bottom,"12/29/2016, 8:05:39 PM",8,0
1461,无敌勃勃,red,Top,"12/29/2016, 6:47:52 PM",10,0
7827,陈叶法科谢特,green,Top,"12/29/2016, 8:00:23 PM",9,0
10944,妹子长得像泰妍,white,Top,"12/29/2016, 8:44:09 PM",4,1
9491,我们的校队吉祥物徐佳恒,green,Top,"12/29/2016, 8:16:35 PM",8,0
10823,后排已被照死,red,Top,"12/29/2016, 8:42:32 PM",6,0
3476,我是王嘉尔我喜欢段宜恩,green,Top,"12/29/2016, 7:17:00 PM",6,1
12296,表白躲在黑暗中看不分明的陈峙,white,Bottom,"12/29/2016, 9:17:53 PM",7,0
5334,好萌啊,green,Bottom,"12/29/2016, 7:41:47 PM",8,0
2711,紫竹4班sjl，金淳楷告诉你你永远长不高,white,Bottom,"12/29/2016, 7:08:20 PM",6,0
8875,太巨了,blue,Top,"12/29/2016, 8:10:30 PM",8,1
5293,我替闺蜜表白万兆远！！！,white,Top,"12/29/2016, 7:41:28 PM",8,0
6702,yby一米六！,red,Bottom,"12/29/2016, 7:52:31 PM",7,1
5263,施李烨，我爱你，爱你一万年，么么么么么么哒,blue,Top,"12/29/2016, 7:41:12 PM",8,0
6094,wyn,green,Bottom,"12/29/2016, 7:47:10 PM",9,0
8334,周如辰：你是我最好的礼物！,white,Top,"12/29/2016, 8:04:03 PM",8,0
555,看到母校这么蛤，校友们放心了,white,Top,"12/29/2016, 6:22:42 PM",9,0
6422,钱程文慧，天生一对,white,Top,"12/29/2016, 7:49:33 PM",7,1
6340,菊易茗刘芷琪喊你回家！,red,Bottom,"12/29/2016, 7:48:54 PM",9,0
3030,表白1809宋舸,white,Top,"12/29/2016, 7:13:37 PM",4,0
10683,高新一米八,white,Bottom,"12/29/2016, 8:40:47 PM",7,0
1651,表白录播室辛苦的咖啡娘,white,Top,"12/29/2016, 6:49:10 PM",9,0
7286, 我叫周晨宇，我是逼哥,white,Top,"12/29/2016, 7:56:42 PM",7,2
4357,再次表白姚建慧！！！！！！建慧是最可爱的！！！！！,green,Top,"12/29/2016, 7:22:40 PM",6,1
5436,王晓宇我的！我的！,red,Top,"12/29/2016, 7:42:54 PM",7,0
4296,我是朱逸文，我好爱静静,white,Top,"12/29/2016, 7:22:18 PM",6,1
2621,李加淩和汪好歌 李加淩和汪好歌 李加淩和汪好歌 李加淩和汪好歌 李加淩和汪好歌,white,Bottom,"12/29/2016, 7:07:41 PM",5,1
5623,中国月亮,white,Top,"12/29/2016, 7:44:22 PM",8,0
134,弹幕弹幕,red,Bottom,"12/29/2016, 6:06:57 PM",3,0
7664,你不要再来烦我了！你知不知道什么叫—分手！,white,Bottom,"12/29/2016, 7:59:11 PM",7,2
8961,施宙蚺的人生达到了不可思议的亮度,white,Bottom,"12/29/2016, 8:11:39 PM",8,0
1779,前排拿了两手荧光棒，但是要扔到看台上臣妾做不到啊,white,Top,"12/29/2016, 6:50:32 PM",6,0
1861,说相声不是要剃光头吗,green,Top,"12/29/2016, 6:55:58 PM",8,0
5599,朱韵文小美女,white,Top,"12/29/2016, 7:44:15 PM",8,0
7560,刁隽宇/:xx/::,@/:!!!,white,Bottom,"12/29/2016, 7:58:31 PM",8,1
7837,py交易,white,Top,"12/29/2016, 8:00:26 PM",7,2
3836,雷电如此渺小,green,Bottom,"12/29/2016, 7:19:07 PM",8,0
1682,荧光棒往上扔！,white,Top,"12/29/2016, 6:49:24 PM",8,0
3088,睾雅♂艺术 股点♂音乐,white,Bottom,"12/29/2016, 7:14:10 PM",5,1
1364,……,white,Top,"12/29/2016, 6:47:06 PM",10,0
2017,Hly,red,Top,"12/29/2016, 6:58:32 PM",5,0
3927,我叫李泽宇表白小缐缐,blue,Bottom,"12/29/2016, 7:19:46 PM",7,1
5295,胖仔表白xyx,blue,Top,"12/29/2016, 7:41:30 PM",8,0
628,test,green,Top,"12/29/2016, 6:23:54 PM",10,0
6549,表白白石麻衣 松村沙友理  斋藤飞鸟 新垣结衣 小嶋阳菜 大和田南那,blue,Top,"12/29/2016, 7:50:55 PM",4,4
8385,Allons enfants de la Patrie,white,Bottom,"12/29/2016, 8:04:29 PM",8,0
9166,那万年老二张佳乐我抱走了,white,Bottom,"12/29/2016, 8:13:47 PM",8,1
7613,表白yui,blue,Top,"12/29/2016, 7:58:48 PM",9,0
5194, 技不如人，甘拜下风,red,Bottom,"12/29/2016, 7:40:40 PM",9,0
10769,那只妹子好好看啊-----来自老学长吴瑞哲,blue,Top,"12/29/2016, 8:41:57 PM",6,0
9350,表白战昊雨！你这个傻女人！道歉有用的话还要警察干啥玩意！,white,Top,"12/29/2016, 8:15:26 PM",7,2
3441,矣,blue,Bottom,"12/29/2016, 7:16:49 PM",6,1
682,祝福 周斌大大 的小白卷 越来越难,red,Top,"12/29/2016, 6:26:27 PM",11,0
10290,王盟强势表白汤旭青，myy让开,blue,Top,"12/29/2016, 8:23:48 PM",6,0
8994,朱懿行是刘若凡的方程  刘若凡是朱懿行的曲线,white,Top,"12/29/2016, 8:12:13 PM",8,0
5470,1907陈晨表白冯心仪,white,Bottom,"12/29/2016, 7:43:18 PM",7,0
4437,你们能行吗 你们能行吗 你们能行吗 你们能行吗,white,Bottom,"12/29/2016, 7:23:12 PM",8,0
10154,徐钥珠，我很开心能认识你！,white,Top,"12/29/2016, 8:22:31 PM",7,0
5342,好喜欢应宇遨,white,Top,"12/29/2016, 7:41:51 PM",8,0
10199,Tribble laughed,white,Bottom,"12/29/2016, 8:22:58 PM",5,1
3656,密院明明是上海交大密西根不睡觉学院,white,Top,"12/29/2016, 7:17:58 PM",5,1
7093,竺源,white,Top,"12/29/2016, 7:55:15 PM",8,1
496,胡说，徐申卓是我们的孙子,red,Top,"12/29/2016, 6:22:16 PM",5,3
6374,召唤陈俊铭,white,Top,"12/29/2016, 7:49:09 PM",9,0
2422,看起来是有的,red,Bottom,"12/29/2016, 7:05:49 PM",5,0
1631,too young to simole,red,Bottom,"12/29/2016, 6:49:03 PM",9,0
9452,胡素芬李开明章华彦王屿妹妹大黄马老师想你们,red,Top,"12/29/2016, 8:16:14 PM",8,0
8573,好毒啊,red,Top,"12/29/2016, 8:06:02 PM",8,1
2553,俊秀贱笑,white,Bottom,"12/29/2016, 7:07:02 PM",5,1
584,汪健是我男人,red,Top,"12/29/2016, 6:23:18 PM",1,0
12342,1711别忘数学作业,white,Top,"12/29/2016, 9:19:04 PM",7,0
11350,二附中永远欢迎你们,white,Top,"12/29/2016, 8:53:24 PM",6,0
1450,垇垇垇垇垇垇可爱！,red,Top,"12/29/2016, 6:47:45 PM",11,0
5833,表白hxx,white,Top,"12/29/2016, 7:45:41 PM",7,0
7190,回汪老师，微积分作业还没写呢,white,Bottom,"12/29/2016, 7:55:58 PM",9,0
2533,表白170817081708詹咪咪,blue,Bottom,"12/29/2016, 7:06:47 PM",5,1
7962,蛋蛋和suga天生一对！！！,white,Top,"12/29/2016, 8:01:19 PM",8,1
3342,实力嘴炮,white,Bottom,"12/29/2016, 7:16:14 PM",7,0
8909,朱懿行是刘若凡男朋友！,white,Top,"12/29/2016, 8:11:00 PM",8,0
2475,dyz x sl,red,Top,"12/29/2016, 7:06:16 PM",5,1
8202,SNH48,white,Bottom,"12/29/2016, 8:03:04 PM",8,1
5227,表白1907xyw,green,Bottom,"12/29/2016, 7:40:57 PM",8,0
75,钟迪飞好帅,red,Top,"12/29/2016, 6:05:40 PM",2,0
3653,zh t敲可爱！,white,Top,"12/29/2016, 7:17:58 PM",5,1
11602,汪峰老师明年带子怡一起来吗！,white,Top,"12/29/2016, 8:58:01 PM",6,0
4154,表白殷处桢,white,Top,"12/29/2016, 7:21:15 PM",7,0
4982,钱程文慧，天生一对,white,Top,"12/29/2016, 7:38:23 PM",8,1
10915,没有妹子高！！！没有妹子高！！！没有妹子高！！！,blue,Bottom,"12/29/2016, 8:43:52 PM",6,0
10895,主唱加油,white,Top,"12/29/2016, 8:43:42 PM",7,0
9265,表白相叶雅纪！！！（ '◇'*）,green,Top,"12/29/2016, 8:14:46 PM",8,0
4403,为什么我刘芝鸣的弹幕都没发,green,Bottom,"12/29/2016, 7:22:57 PM",7,1
5113,谢富兆表白何宇妍！！！！谢富兆表白何宇妍！！！！谢富兆表白何宇妍！！！！,white,Top,"12/29/2016, 7:40:02 PM",8,1
2787,嘴嘴最美！女神！垇也可爱！,white,Top,"12/29/2016, 7:09:19 PM",6,0
81,少博,white,Top,"12/29/2016, 6:05:45 PM",2,0
6269,cf刷枪qq1493166942陆言,white,Bottom,"12/29/2016, 7:48:14 PM",5,4
9476,精彩纷呈！跃跃欲试！前途明朗！,red,Bottom,"12/29/2016, 8:16:26 PM",8,0
10679,高睿涛我的！！！！！,white,Top,"12/29/2016, 8:40:43 PM",7,0
9592,张炎林老师：今天6班同学不要回家了我们谈谈,white,Top,"12/29/2016, 8:17:33 PM",8,0
8384,1911全体同学表白刘仁文！,white,Bottom,"12/29/2016, 8:04:28 PM",8,0
12290,主席的名字频繁出现哈哈哈哈哈哈哈哈,white,Top,"12/29/2016, 9:17:50 PM",7,0
8465,gfzfrzgfzfrzgfzfrz,blue,Top,"12/29/2016, 8:05:02 PM",6,2
5583,表白桥本奈奈未,white,Top,"12/29/2016, 7:44:05 PM",8,0
7283,选政治你就会感受所有课都在学政治的感觉了,red,Top,"12/29/2016, 7:56:41 PM",9,0
4850,1802顾睿千玺,red,Top,"12/29/2016, 7:26:06 PM",8,0
1782,往上来一波荧光棒,white,Bottom,"12/29/2016, 6:50:37 PM",6,0
7515,你们谁不选物理  写个名单给我  所谓互相了解就少互相伤害,white,Top,"12/29/2016, 7:58:15 PM",9,0
10651,直播,white,Top,"12/29/2016, 8:40:28 PM",5,2
9716,表白校草robin,white,Bottom,"12/29/2016, 8:18:40 PM",8,0
6225,1906朱海阳求交往。男寝627找我。,red,Bottom,"12/29/2016, 7:47:53 PM",9,0
9656,张昱朦： 山无棱 地无合 才敢与君绝 吴易难爱你一万年,white,Bottom,"12/29/2016, 8:18:09 PM",7,1
8809,是谁在耳边,white,Bottom,"12/29/2016, 8:09:17 PM",9,0
3580,苟,white,Top,"12/29/2016, 7:17:37 PM",7,0
10104,东哥强势表白君如！！ 东哥强势表白君如！！,blue,Top,"12/29/2016, 8:22:07 PM",7,0
1423,李君儒彭颖嘉1314,white,Top,"12/29/2016, 6:47:35 PM",10,1
4092,灰熊冠军 memphis grizzly!,red,Top,"12/29/2016, 7:20:44 PM",6,1
5286,校园歌手大赛冠军，费玉清老师！,red,Bottom,"12/29/2016, 7:41:23 PM",8,0
1043,一届比一届厉害,white,Top,"12/29/2016, 6:30:28 PM",6,0
4226,嘉华+2,red,Top,"12/29/2016, 7:21:50 PM",7,0
4839,Pagani Zonda R,white,Top,"12/29/2016, 7:25:51 PM",7,1
7241,我就是牛顿，谁说我被苹果砸了,white,Bottom,"12/29/2016, 7:56:19 PM",9,0
102,遇见你是我最好的礼物，周花花,white,Top,"12/29/2016, 6:05:58 PM",2,0
3644,表白甄琴！,white,Top,"12/29/2016, 7:17:56 PM",6,0
11002,我好拿过,red,Top,"12/29/2016, 8:44:46 PM",2,3
12005,我爱吴旻玥（比心,white,Top,"12/29/2016, 9:12:09 PM",6,0
4038,唯一p神 pig king,red,Bottom,"12/29/2016, 7:20:26 PM",7,1
5746,虎扑看球！！！,white,Bottom,"12/29/2016, 7:45:10 PM",6,1
7695,鞠易茗，刘芷琪叫你回家吃饭！,white,Top,"12/29/2016, 7:59:24 PM",8,1
10323,紫竹的呢,white,Bottom,"12/29/2016, 8:24:29 PM",6,0
3266,王秋琪和学霸君/:heart,white,Top,"12/29/2016, 7:15:42 PM",6,1
5580,喜欢王晓宇,white,Top,"12/29/2016, 7:44:04 PM",8,0
4259,请大家多多支持我们efboys,white,Top,"12/29/2016, 7:22:05 PM",7,0
12057,张昱朦：吴易难，也许我不曾拥有，但我同样害怕失去，我只希望守护此刻平凡的相聚,white,Top,"12/29/2016, 9:14:07 PM",6,0
2292,蛤蛤蛤1906朱海陽求交往,red,Bottom,"12/29/2016, 7:04:21 PM",5,0
4710,1911表白刘仁文！1911表白刘仁文！1911表白刘仁文！,blue,Top,"12/29/2016, 7:24:58 PM",8,0
5448,刘轶洲嘿嘿嘿,white,Top,"12/29/2016, 7:43:02 PM",7,0
2142,朱朱电影文化考试加油！,#FFFFFF,Top,"12/29/2016, 7:02:12 PM",5,0
8027,刁隽宇刁隽宇刁隽宇刁隽宇刁隽宇刁隽宇给大家拜个早年,white,Top,"12/29/2016, 8:01:47 PM",9,0
10386,表白应轶群,white,Top,"12/29/2016, 8:27:13 PM",4,2
9432,吴易难 我爱你三年了 张,white,Bottom,"12/29/2016, 8:16:05 PM",9,0
10996,乃团推你好可怕哈哈哈哈,red,Top,"12/29/2016, 8:44:41 PM",3,2
6477,说表白段中乾的站住，我是qcy,red,Top,"12/29/2016, 7:50:05 PM",8,0
726,1709徐旭阳求交往,white,Bottom,"12/29/2016, 6:28:03 PM",11,0
1158,我捡到荧光棒啦！,green,Top,"12/29/2016, 6:34:02 PM",4,0
7125,表白怀少,red,Top,"12/29/2016, 7:55:25 PM",9,0
10365,校长帅飞,white,Top,"12/29/2016, 8:25:36 PM",4,2
10018,东哥强势表白君如！！ 东哥强势表白君如！！,blue,Top,"12/29/2016, 8:21:25 PM",7,0
9862,表白肖机灵,white,Top,"12/29/2016, 8:19:55 PM",8,0
7806,还是去年脱衣虐狗舞好看,white,Bottom,"12/29/2016, 8:00:13 PM",7,2
9984,百度搜索:爱拍YOTO,white,Top,"12/29/2016, 8:21:04 PM",7,0
8207,fcj：己烷去掉氢原子是己基己基己基,green,Top,"12/29/2016, 8:03:07 PM",7,1
6783,梅西连过皇马十一人 过c罗五遍！！！！,red,Top,"12/29/2016, 7:53:05 PM",6,2
6024,表白左边红裙妹子,red,Bottom,"12/29/2016, 7:46:44 PM",9,0
4119,拜仁是冠军,white,Bottom,"12/29/2016, 7:20:54 PM",8,0
683,弹幕,white,Top,"12/29/2016, 6:26:27 PM",11,0
10843,要妹子,red,Top,"12/29/2016, 8:42:56 PM",5,1
3790,It's high noon!,white,Bottom,"12/29/2016, 7:18:48 PM",8,0
10497,地球是圆的地球是圆的地球是圆的地球是圆的地球是圆的地球是圆的地球是圆的,red,Top,"12/29/2016, 8:38:24 PM",4,3
698,表白蔡东山老师！,white,Top,"12/29/2016, 6:27:09 PM",11,0
651,hhh hhh,white,Top,"12/29/2016, 6:24:40 PM",10,0
12339,明年我们就在大屏幕里了,white,Top,"12/29/2016, 9:19:02 PM",7,0
6562,hzy说好的手撕呢,red,Top,"12/29/2016, 7:51:09 PM",7,1
4889,1608:-)敲你门脑袋的郭宏伟老师,green,Top,"12/29/2016, 7:27:48 PM",9,0
5806,巴萨冠军,white,Top,"12/29/2016, 7:45:33 PM",6,1
9428,拥抱无尽的虚空吧,white,Bottom,"12/29/2016, 8:16:03 PM",9,0
6905,201608狗儿爷好,white,Top,"12/29/2016, 7:54:02 PM",7,2
10708,真相只有一个,white,Top,"12/29/2016, 8:41:08 PM",6,0
64,好,white,Top,"12/29/2016, 6:05:33 PM",2,0
7215,祝17届出国党顺利,white,Top,"12/29/2016, 7:56:06 PM",9,0
849,弹幕为叶倍瑜老师征婚,red,Top,"12/29/2016, 6:29:17 PM",6,3
8151,鸟宝宝们抱紧我！！！Got7大发,white,Top,"12/29/2016, 8:02:43 PM",8,1
5117,kingkong爸比杜贝ni,white,Top,"12/29/2016, 7:40:04 PM",8,1
889,按E可赛艇 按A可安规 按P判一番,white,Top,"12/29/2016, 6:29:32 PM",7,0
11267,豆豆小朋友你在看吗,blue,Top,"12/29/2016, 8:51:17 PM",6,0
5140,1913最帅,red,Top,"12/29/2016, 7:40:16 PM",8,1
3448,你从四岁起,red,Bottom,"12/29/2016, 7:16:51 PM",6,1
7322,老夏表白精博,green,Top,"12/29/2016, 7:56:56 PM",9,0
2190,张欣雨最美！女神！,red,Top,"12/29/2016, 7:03:25 PM",5,0
9319,1912荧光棒没了 1912荧光棒没了 1912荧光棒没了 1912荧光棒没了 ,white,Bottom,"12/29/2016, 8:15:11 PM",9,0
11512,1958-+∞,white,Bottom,"12/29/2016, 8:56:00 PM",5,1
8602,deep♂dark♂fantastic,white,Bottom,"12/29/2016, 8:06:26 PM",7,2
1156,李泽宇又肥了,white,Bottom,"12/29/2016, 6:34:00 PM",4,1
5741,膜阿宽,white,Top,"12/29/2016, 7:45:08 PM",7,0
8183,政治有三个代表,red,Top,"12/29/2016, 8:02:58 PM",9,0
1858,将军小霸王!!!,white,Bottom,"12/29/2016, 6:55:49 PM",7,0
2329,今年舞蹈怎么这么多,white,Top,"12/29/2016, 7:04:53 PM",5,0
7522,紫竹律动社加油 紫竹律动社加油 紫竹律动社加油 紫竹律动社加油 紫竹律动社加油,green,Bottom,"12/29/2016, 7:58:17 PM",8,1
5139,瞿靖东杨雪帆瞿靖东杨雪帆瞿靖东杨雪帆,blue,Top,"12/29/2016, 7:40:15 PM",7,2
5601,干了这发毒鸡汤,red,Bottom,"12/29/2016, 7:44:15 PM",8,0
9244,仓鼠表白儿子,red,Bottom,"12/29/2016, 8:14:32 PM",7,1
2327,表白1709徐旭阳！,blue,Top,"12/29/2016, 7:04:53 PM",5,0
6708,表白程文慧，那个钱程不要跟我抢,white,Top,"12/29/2016, 7:52:34 PM",7,1
11344,周杰伦的床边故事,white,Top,"12/29/2016, 8:53:15 PM",4,2
2221,往下扔！！！,white,Top,"12/29/2016, 7:03:38 PM",5,0
3999,金南俊金硕珍闵玧其郑号锡朴智旻金泰亨田柾国bts!,white,Top,"12/29/2016, 7:20:09 PM",5,2
2863,1926~,green,Bottom,"12/29/2016, 7:10:58 PM",5,0
3650, 表白1705蔡佳雯！,white,Top,"12/29/2016, 7:17:58 PM",6,0
888,亲，表演虽好，别忘记回教室教数学作业哦,blue,Top,"12/29/2016, 6:29:32 PM",7,0
6570,张江大法好+2017,green,Top,"12/29/2016, 7:51:12 PM",8,0
7964,表白魔法少女金克斯,white,Bottom,"12/29/2016, 8:01:20 PM",9,0
2538,我qyz今天就要膜蛤膜到死,white,Bottom,"12/29/2016, 7:06:50 PM",5,1
11785,表白弹幕组！！！,blue,Top,"12/29/2016, 9:06:29 PM",6,0
7256,刁爷满嘴骚话,white,Top,"12/29/2016, 7:56:24 PM",7,2
5394,孟东海老师和孟西海老师要跳舞了,green,Top,"12/29/2016, 7:42:26 PM",7,0
8466,lyl用荧光棒暴打校领导,blue,Top,"12/29/2016, 8:05:02 PM",8,0
12237,白石麻衣我爱你！！！！…,white,Top,"12/29/2016, 9:17:05 PM",7,0
8810,？？？？别搞事情,red,Top,"12/29/2016, 8:09:17 PM",8,1
11342,没我洪晓宇 不服！,red,Top,"12/29/2016, 8:53:13 PM",6,0
8415,1906ers: AVENGERS  ASSEMBLE!,blue,Top,"12/29/2016, 8:04:41 PM",7,1
6188,必须停止，信不信我就把你们x了,red,Top,"12/29/2016, 7:47:38 PM",9,0
10012,表白杨柳依依,blue,Bottom,"12/29/2016, 8:21:21 PM",7,0
2804,表白高二七！！！,white,Top,"12/29/2016, 7:09:34 PM",6,0
9585,表白叶倍瑜表白叶倍瑜表白林哲宏表白叶倍瑜表白叶倍瑜表白叶倍瑜,red,Top,"12/29/2016, 8:17:28 PM",8,0
4426,日失姐姐我爱你啊,red,Bottom,"12/29/2016, 7:23:07 PM",7,1
1746,老夫夜观星象,不如再续一秒,white,Top,"12/29/2016, 6:49:57 PM",6,0
10757,周珂周珂周～,blue,Top,"12/29/2016, 8:41:45 PM",6,0
5150,人不楠哥枉少年,white,Top,"12/29/2016, 7:40:20 PM",9,0
7836,😘😘😘😘😘朱朱朱朱朱梓梓梓梓梓恺恺恺恺恺😘😘😘😘😘,white,Top,"12/29/2016, 8:00:25 PM",9,0
10400,表白戴立益,white,Top,"12/29/2016, 8:28:08 PM",4,2
4880,陆辰飞:找我 15001749328,white,Top,"12/29/2016, 7:27:08 PM",5,4
4393,EFZ被傻帽公司承包了,white,Top,"12/29/2016, 7:22:52 PM",4,3
6488,勇士骑士阿森纳曼城所向披靡啊啊啊啊啊,red,Top,"12/29/2016, 7:50:11 PM",7,1
5446,午马可爱！,white,Bottom,"12/29/2016, 7:43:01 PM",7,0
9215,邱翌航校队最菜门将,green,Top,"12/29/2016, 8:14:14 PM",8,0
11772,弹幕组辛苦啦！！！,blue,Top,"12/29/2016, 9:06:00 PM",6,0
5128,张乐天需要男朋友么,white,Top,"12/29/2016, 7:40:13 PM",8,1
7346,表白exo,white,Top,"12/29/2016, 7:57:07 PM",9,0
3262,你的敲盆动作太江硬了,white,Top,"12/29/2016, 7:15:40 PM",5,2
10760,表白白石麻衣,white,Top,"12/29/2016, 8:41:46 PM",4,2
5530,刘汉卿我喜欢你呀！！！,white,Top,"12/29/2016, 7:43:42 PM",8,0
10495,申花是冠军！,white,Top,"12/29/2016, 8:38:21 PM",7,0
324,李晔伟,green,Bottom,"12/29/2016, 6:20:20 PM",5,0
10879,台上cp发狗粮啊,red,Top,"12/29/2016, 8:43:24 PM",6,1
11407,表白高一十班,white,Bottom,"12/29/2016, 8:54:37 PM",6,0
5283,紫竹扔老劉的扔準點！！！！不要誤傷！！！！！！！,white,Bottom,"12/29/2016, 7:41:20 PM",8,0
10232,18届14班八个妹子，才两桌麻将,white,Bottom,"12/29/2016, 8:23:14 PM",4,2
10196,HARD CARRY！GOT7！,white,Top,"12/29/2016, 8:22:56 PM",4,2
10787,不给,white,Top,"12/29/2016, 8:42:12 PM",5,1
9372,吴一楠天地之间四处开车,red,Bottom,"12/29/2016, 8:15:36 PM",9,0
3481,发不出去,white,Bottom,"12/29/2016, 7:17:02 PM",7,0
10092,金淳楷,white,Top,"12/29/2016, 8:21:59 PM",6,1
2024,钟哥好,white,Top,"12/29/2016, 6:58:36 PM",5,0
7842,先把白学家打一顿再说,blue,Top,"12/29/2016, 8:00:27 PM",9,0
7164,选政治感受孟妈和小鹏的威力,red,Top,"12/29/2016, 7:55:42 PM",9,0
3804,表白MIT的各位！,white,Top,"12/29/2016, 7:18:54 PM",8,0
7926,我的陈逸灵最可爱,white,Top,"12/29/2016, 8:01:08 PM",9,0
2401,我是桂花我最帅,white,Top,"12/29/2016, 7:05:39 PM",5,0
6853,选政治吧,white,Top,"12/29/2016, 7:53:39 PM",8,0
3223,表白09,white,Top,"12/29/2016, 7:15:20 PM",7,0
11224,金淳楷学到了吗,white,Bottom,"12/29/2016, 8:49:53 PM",5,1
6593,pwqin不戴眼镜会更漂亮,white,Top,"12/29/2016, 7:51:32 PM",7,1
6196,张江集团张江集团张江集团,white,Top,"12/29/2016, 7:47:43 PM",8,1
4832,李圣龙“易燃”状态,red,Top,"12/29/2016, 7:25:47 PM",8,0
5503,表白王晓宇,green,Bottom,"12/29/2016, 7:43:32 PM",8,0
8412,表白gzl hzm fsy ch dyf,blue,Bottom,"12/29/2016, 8:04:39 PM",6,2
11519,此生无悔入华二,red,Top,"12/29/2016, 8:56:06 PM",6,0
10359,地球是圆的！！！,red,Top,"12/29/2016, 8:25:25 PM",4,2
2267,٩(●´৺`●)૭٩(●´৺`●)و,white,Top,"12/29/2016, 7:04:06 PM",5,0
5752,舞台上   红与黑,white,Bottom,"12/29/2016, 7:45:11 PM",7,0
6064,1903撤回大队祝大家生日（划掉）新年快乐！！2017依然爱你们 ,blue,Bottom,"12/29/2016, 7:47:02 PM",9,0
6685,总亚军是骑士谢谢 冠军是我大勇士 fmvp是我大汤神,red,Top,"12/29/2016, 7:52:24 PM",7,1
6777,天降正义,white,Bottom,"12/29/2016, 7:53:02 PM",7,1
7110,愛生活 愛少博,blue,Top,"12/29/2016, 7:55:21 PM",8,1
3996,富强民主文明和谐公正法治爱国敬业诚信友善,blue,Top,"12/29/2016, 7:20:08 PM",6,1
652,发！！！,white,Top,"12/29/2016, 6:24:41 PM",10,0
762,搞比例,white,Top,"12/29/2016, 6:28:19 PM",11,0
4818,为什么不让我表白我基,green,Top,"12/29/2016, 7:25:42 PM",8,0
8559,刷一波Marilyn Manson净化,white,Bottom,"12/29/2016, 8:05:54 PM",9,0
5314,吴一敏老师和吴二敏老师要跳舞了,green,Top,"12/29/2016, 7:41:40 PM",8,0
8827,暗中观察 罗小博,white,Bottom,"12/29/2016, 8:09:42 PM",9,0
12360,玩得很开心！,white,Top,"12/29/2016, 9:35:21 PM",0,0
235,苟利国家生死以，岂因祸福避趋之,white,Top,"12/29/2016, 6:18:09 PM",7,0
8941,wwww,white,Bottom,"12/29/2016, 8:11:26 PM",8,0
11557,罗宋汤,white,Top,"12/29/2016, 8:56:38 PM",6,0
4093,世界续命大赛,white,Top,"12/29/2016, 7:20:44 PM",7,0
2228,EXO,white,Bottom,"12/29/2016, 7:03:44 PM",5,0
5039,阿了冯敏浩,blue,Top,"12/29/2016, 7:39:21 PM",8,1
7727,刘玲:王破折号我拒绝你,white,Top,"12/29/2016, 7:59:37 PM",9,0
6301,妹子可以穿的再少点啊,white,Bottom,"12/29/2016, 7:48:33 PM",7,2
7739,祝巨越巨巨巨巨巨巨,red,Top,"12/29/2016, 7:59:42 PM",9,0
7257,czy明天交元旦作业,white,Top,"12/29/2016, 7:56:25 PM",9,0
10077,再骚不过楠哥秋明急转弯前面不改色,white,Top,"12/29/2016, 8:21:53 PM",6,1
9285,申卓是我爸爸，各位太爷爷好！,white,Top,"12/29/2016, 8:14:53 PM",7,1
8298,表白任念冰,white,Top,"12/29/2016, 8:03:44 PM",8,0
4215,嘉华二队列.push(),blue,Bottom,"12/29/2016, 7:21:47 PM",7,1
2330,I GOT A GAY,red,Bottom,"12/29/2016, 7:04:54 PM",2,3
1933,1805的放广告停一停,red,Bottom,"12/29/2016, 6:57:00 PM",4,0
4512,上海民办张江集团,white,Top,"12/29/2016, 7:23:42 PM",7,0
4104,乐天是我rbq,white,Bottom,"12/29/2016, 7:20:48 PM",7,1
11331,团学联什么时候出来,white,Top,"12/29/2016, 8:53:05 PM",6,0
5664,郑女神真女神!!,white,Bottom,"12/29/2016, 7:44:37 PM",7,0
4458,魏振看我,white,Top,"12/29/2016, 7:23:21 PM",6,1
7299,物理大法好,blue,Top,"12/29/2016, 7:56:47 PM",9,0
5766, 利历力立荔沥丽莉粒例吏栎戾莅,white,Top,"12/29/2016, 7:45:19 PM",6,1
